	Date	Workout Name	Exercise Name	Set Order	Weight	Weight Unit	Reps	RPE	Distance	Distance Unit	Seconds	Notes	Workout Notes	Workout Duration
716	2021-11-10 18:37:45	Evening Workout	Lateral cable pull	1	35	lbs	15				0			1h 7m
717	2021-11-10 18:37:45	Evening Workout	Lateral cable pull	2	35	lbs	15				0			1h 7m
718	2021-11-10 18:37:45	Evening Workout	Lateral cable pull	3	35	lbs	15				0			1h 7m
719	2021-11-10 18:37:45	Evening Workout	Lateral cable pull	4	35	lbs	15				0			1h 7m
720	2021-11-10 18:37:45	Evening Workout	Shrug (Dumbbell)	1	70	lbs	30				0			1h 7m
721	2021-11-10 18:37:45	Evening Workout	Shrug (Dumbbell)	2	70	lbs	30				0			1h 7m
722	2021-11-10 18:37:45	Evening Workout	Shrug (Dumbbell)	3	70	lbs	30				0			1h 7m
723	2021-11-10 18:37:45	Evening Workout	Shrug (Dumbbell)	4	75	lbs	25				0			1h 7m
724	2021-11-11 18:38:22	Evening Workout	Incline row machine	1	45	lbs	20				0			1h 26m
725	2021-11-11 18:38:22	Evening Workout	Incline row machine	2	90	lbs	15				0			1h 26m
726	2021-11-11 18:38:22	Evening Workout	Incline row machine	3	115	lbs	8				0			1h 26m
727	2021-11-11 18:38:22	Evening Workout	Incline row machine	4	115	lbs	8				0			1h 26m
728	2021-11-11 18:38:22	Evening Workout	Iso-lateral front lat pulldown (macine)	1	90	lbs	20				0			1h 26m
729	2021-11-11 18:38:22	Evening Workout	Iso-lateral front lat pulldown (macine)	2	90	lbs	20				0			1h 26m
730	2021-11-11 18:38:22	Evening Workout	Iso-lateral front lat pulldown (macine)	3	140	lbs	15				0			1h 26m
731	2021-11-11 18:38:22	Evening Workout	Iso-lateral front lat pulldown (macine)	4	140	lbs	15				0			1h 26m
732	2021-11-11 18:38:22	Evening Workout	Lat Pulldown (Cable)	1	130	lbs	15				0			1h 26m
733	2021-11-11 18:38:22	Evening Workout	Lat Pulldown (Cable)	2	130	lbs	15				0			1h 26m
734	2021-11-11 18:38:22	Evening Workout	Lat Pulldown (Cable)	3	130	lbs	15				0			1h 26m
735	2021-11-11 18:38:22	Evening Workout	Lat Pulldown (Cable)	4	130	lbs	15				0			1h 26m
736	2021-11-11 18:38:22	Evening Workout	Lat Pulldown (Cable)	1	130	lbs	10				0			1h 26m
737	2021-11-11 18:38:22	Evening Workout	Lat Pulldown (Cable)	2	130	lbs	12				0			1h 26m
738	2021-11-11 18:38:22	Evening Workout	Lat Pulldown (Cable)	3	130	lbs	12				0			1h 26m
739	2021-11-11 18:38:22	Evening Workout	Lat Pulldown (Cable)	4	130	lbs	10				0			1h 26m
740	2021-11-11 18:38:22	Evening Workout	Arnold Press (Dumbbell)	1	25	lbs	12				0			1h 26m
741	2021-11-11 18:38:22	Evening Workout	Arnold Press (Dumbbell)	2	25	lbs	12				0			1h 26m
742	2021-11-11 18:38:22	Evening Workout	Arnold Press (Dumbbell)	3	25	lbs	12				0			1h 26m
743	2021-11-11 18:38:22	Evening Workout	Arnold Press (Dumbbell)	4	25	lbs	12				0			1h 26m
744	2021-11-11 18:38:22	Evening Workout	Shrug (Dumbbell)	1	70	lbs	30				0			1h 26m
745	2021-11-11 18:38:22	Evening Workout	Shrug (Dumbbell)	2	70	lbs	30				0			1h 26m
746	2021-11-11 18:38:22	Evening Workout	Shrug (Dumbbell)	3	75	lbs	30				0			1h 26m
747	2021-11-11 18:38:22	Evening Workout	Shrug (Dumbbell)	4	75	lbs	30				0			1h 26m
748	2021-11-11 18:38:22	Evening Workout	Bent over row bench (barbell)	1	75	lbs	15				0			1h 26m
749	2021-11-11 18:38:22	Evening Workout	Bent over row bench (barbell)	2	75	lbs	20				0			1h 26m
750	2021-11-11 18:38:22	Evening Workout	Bent over row bench (barbell)	3	75	lbs	20				0			1h 26m
751	2021-11-11 18:38:22	Evening Workout	Bent over row bench (barbell)	4	75	lbs	20				0			1h 26m
752	2021-11-11 18:38:22	Evening Workout	Lateral Raise (Dumbbell)	1	25	lbs	15				0			1h 26m
753	2021-11-11 18:38:22	Evening Workout	Lateral Raise (Dumbbell)	2	25	lbs	15				0			1h 26m
754	2021-11-11 18:38:22	Evening Workout	Lateral Raise (Dumbbell)	3	25	lbs	12				0			1h 26m
755	2021-11-11 18:38:22	Evening Workout	Lateral Raise (Dumbbell)	4	20	lbs	15				0			1h 26m
756	2021-11-11 18:38:22	Evening Workout	Crunch (Machine)	1	150	lbs	100				0			1h 26m
757	2021-11-11 18:38:22	Evening Workout	Crunch (Machine)	2	150	lbs	100				0			1h 26m
758	2021-11-11 18:38:22	Evening Workout	Lateral cable pull	1	35	lbs	15				0			1h 26m
759	2021-11-11 18:38:22	Evening Workout	Lateral cable pull	2	35	lbs	15				0			1h 26m
760	2021-11-11 18:38:22	Evening Workout	Lateral cable pull	3	35	lbs	15				0			1h 26m
761	2021-11-11 18:38:22	Evening Workout	Lateral cable pull	4	35	lbs	10				0			1h 26m
762	2021-11-11 18:38:22	Evening Workout	Standing cable pullup	1	80	lbs	20				0			1h 26m
763	2021-11-11 18:38:22	Evening Workout	Standing cable pullup	2	80	lbs	20				0			1h 26m
764	2021-11-11 18:38:22	Evening Workout	Standing cable pullup	3	80	lbs	20				0			1h 26m
765	2021-11-11 18:38:22	Evening Workout	Standing cable pullup	4	80	lbs	20				0			1h 26m
766	2021-11-13 15:36:19	Afternoon Workout	Hip Thrust (Barbell)	1	225	lbs	15				0			1h 24m
767	2021-11-13 15:36:19	Afternoon Workout	Hip Thrust (Barbell)	2	225	lbs	15				0			1h 24m
768	2021-11-13 15:36:19	Afternoon Workout	Hip Thrust (Barbell)	3	225	lbs	15				0			1h 24m
769	2021-11-13 15:36:19	Afternoon Workout	Hip Thrust (Barbell)	4	225	lbs	15				0			1h 24m
770	2021-11-13 15:36:19	Afternoon Workout	Lying Leg Curl (Machine)	1	120	lbs	15				0			1h 24m
771	2021-11-13 15:36:19	Afternoon Workout	Lying Leg Curl (Machine)	2	120	lbs	15				0			1h 24m
772	2021-11-13 15:36:19	Afternoon Workout	Lying Leg Curl (Machine)	3	120	lbs	11				0			1h 24m
773	2021-11-13 15:36:19	Afternoon Workout	Lying Leg Curl (Machine)	4	120	lbs	7				0			1h 24m
774	2021-11-13 15:36:19	Afternoon Workout	Lateral Raise (Dumbbell)	1	20	lbs	15				0			1h 24m
775	2021-11-13 15:36:19	Afternoon Workout	Lateral Raise (Dumbbell)	2	20	lbs	15				0			1h 24m
776	2021-11-13 15:36:19	Afternoon Workout	Lateral Raise (Dumbbell)	3	20	lbs	15				0			1h 24m
777	2021-11-13 15:36:19	Afternoon Workout	Lateral Raise (Dumbbell)	4	20	lbs	15				0			1h 24m
778	2021-11-13 15:36:19	Afternoon Workout	Hack Squat	1	90	lbs	12				0			1h 24m
779	2021-11-13 15:36:19	Afternoon Workout	Hack Squat	2	180	lbs	8				0			1h 24m
780	2021-11-13 15:36:19	Afternoon Workout	Hack Squat	3	180	lbs	8				0			1h 24m
781	2021-11-13 15:36:19	Afternoon Workout	Hack Squat	4	90	lbs	12				0			1h 24m
782	2021-11-13 15:36:19	Afternoon Workout	Hip Adductor (Machine)	1	220	lbs	15				0			1h 24m
783	2021-11-13 15:36:19	Afternoon Workout	Hip Adductor (Machine)	2	220	lbs	15				0			1h 24m
784	2021-11-13 15:36:19	Afternoon Workout	Hip Adductor (Machine)	3	220	lbs	11				0			1h 24m
785	2021-11-13 15:36:19	Afternoon Workout	Hip Adductor (Machine)	4	220	lbs	13				0			1h 24m
786	2021-11-13 15:36:19	Afternoon Workout	Hip Abductor (Machine)	1	240	lbs	20				0			1h 24m
787	2021-11-13 15:36:19	Afternoon Workout	Hip Abductor (Machine)	2	250	lbs	20				0			1h 24m
788	2021-11-13 15:36:19	Afternoon Workout	Hip Abductor (Machine)	3	260	lbs	15				0			1h 24m
789	2021-11-13 15:36:19	Afternoon Workout	Hip Abductor (Machine)	4	260	lbs	15				0			1h 24m
790	2021-11-13 15:36:19	Afternoon Workout	Leg Extension (Machine)	1	190	lbs	17				0			1h 24m
791	2021-11-13 15:36:19	Afternoon Workout	Leg Extension (Machine)	2	190	lbs	17				0			1h 24m
792	2021-11-13 15:36:19	Afternoon Workout	Leg Extension (Machine)	3	190	lbs	14				0			1h 24m
793	2021-11-13 15:36:19	Afternoon Workout	Leg Extension (Machine)	4	190	lbs	15				0			1h 24m
794	2021-11-13 15:36:19	Afternoon Workout	Triceps extension (cable single arm)	1	30	lbs	20				0			1h 24m
795	2021-11-13 15:36:19	Afternoon Workout	Triceps extension (cable single arm)	2	30	lbs	20				0			1h 24m
796	2021-11-13 15:36:19	Afternoon Workout	Triceps extension (cable single arm)	3	30	lbs	20				0			1h 24m
797	2021-11-13 15:36:19	Afternoon Workout	Triceps extension (cable single arm)	4	40	lbs	20				0			1h 24m
798	2021-11-13 15:36:19	Afternoon Workout	Crunch (Machine)	1	150	lbs	100				0			1h 24m
799	2021-11-13 15:36:19	Afternoon Workout	Crunch (Machine)	2	150	lbs	100				0			1h 24m
800	2021-11-14 16:28:21	Afternoon Workout	Chest Fly (Dumbbell)	1	20	lbs	12				0			1h 25m
801	2021-11-14 16:28:21	Afternoon Workout	Chest Fly (Dumbbell)	2	20	lbs	12				0			1h 25m
802	2021-11-14 16:28:21	Afternoon Workout	Chest Fly (Dumbbell)	3	20	lbs	15				0			1h 25m
803	2021-11-14 16:28:21	Afternoon Workout	Chest Fly (Dumbbell)	4	20	lbs	15				0			1h 25m
804	2021-11-14 16:28:21	Afternoon Workout	Bench Press (Barbell)	1	135	lbs	15				0			1h 25m
805	2021-11-14 16:28:21	Afternoon Workout	Bench Press (Barbell)	2	135	lbs	15				0			1h 25m
806	2021-11-14 16:28:21	Afternoon Workout	Bench Press (Barbell)	3	135	lbs	15				0			1h 25m
807	2021-11-14 16:28:21	Afternoon Workout	Bench Press (Barbell)	4	135	lbs	15				0			1h 25m
808	2021-11-14 16:28:21	Afternoon Workout	Lateral Raise (Dumbbell)	1	20	lbs	15				0			1h 25m
809	2021-11-14 16:28:21	Afternoon Workout	Lateral Raise (Dumbbell)	2	20	lbs	20				0			1h 25m
810	2021-11-14 16:28:21	Afternoon Workout	Lateral Raise (Dumbbell)	3	25	lbs	15				0			1h 25m
811	2021-11-14 16:28:21	Afternoon Workout	Lateral Raise (Dumbbell)	4	25	lbs	15				0			1h 25m
812	2021-11-14 16:28:21	Afternoon Workout	Triceps Extension (Dumbbell)	1	25	lbs	20				0			1h 25m
813	2021-11-14 16:28:21	Afternoon Workout	Triceps Extension (Dumbbell)	2	30	lbs	15				0			1h 25m
814	2021-11-14 16:28:21	Afternoon Workout	Triceps Extension (Dumbbell)	3	30	lbs	15				0			1h 25m
815	2021-11-14 16:28:21	Afternoon Workout	Triceps Extension (Dumbbell)	4	30	lbs	15				0			1h 25m
816	2021-11-14 16:28:21	Afternoon Workout	Overhead Press (Barbell)	1	95	lbs	10				0			1h 25m
817	2021-11-14 16:28:21	Afternoon Workout	Overhead Press (Barbell)	2	95	lbs	10				0			1h 25m
818	2021-11-14 16:28:21	Afternoon Workout	Overhead Press (Barbell)	3	95	lbs	10				0			1h 25m
819	2021-11-14 16:28:21	Afternoon Workout	Overhead Press (Barbell)	4	95	lbs	10				0			1h 25m
820	2021-11-14 16:28:21	Afternoon Workout	Incline Bench Press (Barbell)	1	135	lbs	10				0			1h 25m
821	2021-11-14 16:28:21	Afternoon Workout	Incline Bench Press (Barbell)	2	135	lbs	10				0			1h 25m
822	2021-11-14 16:28:21	Afternoon Workout	Incline Bench Press (Barbell)	3	135	lbs	10				0			1h 25m
823	2021-11-14 16:28:21	Afternoon Workout	Incline Bench Press (Barbell)	4	135	lbs	10				0			1h 25m
824	2021-11-14 16:28:21	Afternoon Workout	Triceps Extension	1	100	lbs	17				0			1h 25m
825	2021-11-14 16:28:21	Afternoon Workout	Triceps Extension	2	100	lbs	10				0			1h 25m
826	2021-11-14 16:28:21	Afternoon Workout	Triceps Extension	3	100	lbs	14				0			1h 25m
827	2021-11-14 16:28:21	Afternoon Workout	Triceps Extension	4	100	lbs	12				0			1h 25m
828	2021-11-14 16:28:21	Afternoon Workout	Crunch (Machine)	1	150	lbs	100				0			1h 25m
829	2021-11-14 16:28:21	Afternoon Workout	Crunch (Machine)	2	150	lbs	100				0			1h 25m
830	2021-11-14 16:28:21	Afternoon Workout	Shrug (Dumbbell)	1	75	lbs	30				0			1h 25m
831	2021-11-14 16:28:21	Afternoon Workout	Shrug (Dumbbell)	2	75	lbs	30				0			1h 25m
832	2021-11-14 16:28:21	Afternoon Workout	Shrug (Dumbbell)	3	90	lbs	20				0			1h 25m
833	2021-11-14 16:28:21	Afternoon Workout	Shrug (Dumbbell)	4	90	lbs	20				0			1h 25m
834	2021-11-15 18:43:57	Evening Workout	Bicep Curl (Dumbbell)	1	35	lbs	30				0			1h 19m
835	2021-11-15 18:43:57	Evening Workout	Bicep Curl (Dumbbell)	2	35	lbs	30				0			1h 19m
836	2021-11-15 18:43:57	Evening Workout	Bicep Curl (Dumbbell)	3	40	lbs	30				0			1h 19m
837	2021-11-15 18:43:57	Evening Workout	Bicep Curl (Dumbbell)	4	40	lbs	30				0			1h 19m
838	2021-11-15 18:43:57	Evening Workout	Arnold Press (Dumbbell)	1	25	lbs	12				0			1h 19m
839	2021-11-15 18:43:57	Evening Workout	Arnold Press (Dumbbell)	2	25	lbs	12				0			1h 19m
840	2021-11-15 18:43:57	Evening Workout	Arnold Press (Dumbbell)	3	25	lbs	12				0			1h 19m
841	2021-11-15 18:43:57	Evening Workout	Arnold Press (Dumbbell)	4	30	lbs	10				0			1h 19m
842	2021-11-15 18:43:57	Evening Workout	Shrug (Dumbbell)	1	75	lbs	30				0			1h 19m
843	2021-11-15 18:43:57	Evening Workout	Shrug (Dumbbell)	2	75	lbs	30				0			1h 19m
844	2021-11-15 18:43:57	Evening Workout	Shrug (Dumbbell)	3	90	lbs	25				0			1h 19m
845	2021-11-15 18:43:57	Evening Workout	Shrug (Dumbbell)	4	75	lbs	30				0			1h 19m
846	2021-11-15 18:43:57	Evening Workout	Concentration Curl (Dumbbell)	1	25	lbs	15				0			1h 19m
847	2021-11-15 18:43:57	Evening Workout	Concentration Curl (Dumbbell)	2	25	lbs	15				0			1h 19m
848	2021-11-15 18:43:57	Evening Workout	Concentration Curl (Dumbbell)	3	25	lbs	15				0			1h 19m
849	2021-11-15 18:43:57	Evening Workout	Concentration Curl (Dumbbell)	4	25	lbs	15				0			1h 19m
850	2021-11-15 18:43:57	Evening Workout	Wrist curl inward	1	60	lbs	40				0			1h 19m
851	2021-11-15 18:43:57	Evening Workout	Wrist curl inward	2	60	lbs	40				0			1h 19m
852	2021-11-15 18:43:57	Evening Workout	Wrist curl inward	3	60	lbs	35				0			1h 19m
853	2021-11-15 18:43:57	Evening Workout	Wrist curl inward	4	60	lbs	35				0			1h 19m
854	2021-11-15 18:43:57	Evening Workout	Wrist curl upward 	1	60	lbs	50				0			1h 19m
855	2021-11-15 18:43:57	Evening Workout	Wrist curl upward 	2	60	lbs	50				0			1h 19m
856	2021-11-15 18:43:57	Evening Workout	Wrist curl upward 	3	60	lbs	45				0			1h 19m
857	2021-11-15 18:43:57	Evening Workout	Wrist curl upward 	4	60	lbs	40				0			1h 19m
858	2021-11-15 18:43:57	Evening Workout	Front kettlebell raise 2h	1	25	lbs	20				0			1h 19m
859	2021-11-15 18:43:57	Evening Workout	Front kettlebell raise 2h	2	25	lbs	20				0			1h 19m
860	2021-11-15 18:43:57	Evening Workout	Front kettlebell raise 2h	3	30	lbs	15				0			1h 19m
861	2021-11-15 18:43:57	Evening Workout	Front kettlebell raise 2h	4	30	lbs	15				0			1h 19m
862	2021-11-15 18:43:57	Evening Workout	Bicep Curl (Barbell)	1	60	lbs	15				0			1h 19m
863	2021-11-15 18:43:57	Evening Workout	Bicep Curl (Barbell)	2	60	lbs	15				0			1h 19m
864	2021-11-15 18:43:57	Evening Workout	Bicep Curl (Barbell)	3	60	lbs	15				0			1h 19m
865	2021-11-15 18:43:57	Evening Workout	Bicep Curl (Barbell)	4	60	lbs	15				0			1h 19m
866	2021-11-15 18:43:57	Evening Workout	Crunch (Machine)	1	150	lbs	100				0			1h 19m
867	2021-11-15 18:43:57	Evening Workout	Crunch (Machine)	2	150	lbs	100				0			1h 19m
868	2021-11-15 18:43:57	Evening Workout	triceps pulldown	1	75	lbs	20				0			1h 19m
869	2021-11-15 18:43:57	Evening Workout	triceps pulldown	2	105	lbs	20				0			1h 19m
870	2021-11-15 18:43:57	Evening Workout	triceps pulldown	3	105	lbs	20				0			1h 19m
871	2021-11-15 18:43:57	Evening Workout	triceps pulldown	4	105	lbs	20				0			1h 19m
872	2021-11-16 18:40:24	Evening Workout	Lat pulldown concentrated 	1	120	lbs	20				0			1h 11m
873	2021-11-16 18:40:24	Evening Workout	Lat pulldown concentrated 	2	130	lbs	20				0			1h 11m
874	2021-11-16 18:40:24	Evening Workout	Lat pulldown concentrated 	3	130	lbs	20				0			1h 11m
875	2021-11-16 18:40:24	Evening Workout	Lat pulldown concentrated 	4	140	lbs	16				0			1h 11m
876	2021-11-16 18:40:24	Evening Workout	Deadlift (Barbell)	1	135	lbs	10				0			1h 11m
877	2021-11-16 18:40:24	Evening Workout	Deadlift (Barbell)	2	135	lbs	15				0			1h 11m
878	2021-11-16 18:40:24	Evening Workout	Deadlift (Barbell)	3	135	lbs	15				0			1h 11m
879	2021-11-16 18:40:24	Evening Workout	Deadlift (Barbell)	4	135	lbs	10				0			1h 11m
880	2021-11-16 18:40:24	Evening Workout	Meadows Rows	1	45	lbs	10				0			1h 11m
881	2021-11-16 18:40:24	Evening Workout	Meadows Rows	2	45	lbs	12				0			1h 11m
882	2021-11-16 18:40:24	Evening Workout	Meadows Rows	3	45	lbs	12				0			1h 11m
883	2021-11-16 18:40:24	Evening Workout	Meadows Rows	4	45	lbs	12				0			1h 11m
884	2021-11-16 18:40:24	Evening Workout	Ine handed barbell row	1	45	lbs	10				0			1h 11m
885	2021-11-16 18:40:24	Evening Workout	Ine handed barbell row	2	45	lbs	10				0			1h 11m
886	2021-11-16 18:40:24	Evening Workout	Ine handed barbell row	3	45	lbs	10				0			1h 11m
887	2021-11-16 18:40:24	Evening Workout	Ine handed barbell row	4	45	lbs	10				0			1h 11m
888	2021-11-16 18:40:24	Evening Workout	Rear delt dumbell raise	1	15	lbs	20				0			1h 11m
889	2021-11-16 18:40:24	Evening Workout	Rear delt dumbell raise	2	15	lbs	15				0			1h 11m
890	2021-11-16 18:40:24	Evening Workout	Rear delt dumbell raise	3	15	lbs	15				0			1h 11m
891	2021-11-16 18:40:24	Evening Workout	Rear delt dumbell raise	4	15	lbs	15				0			1h 11m
892	2021-11-16 18:40:24	Evening Workout	Incline Row (Dumbbell)	1	40	lbs	15				0			1h 11m
893	2021-11-16 18:40:24	Evening Workout	Incline Row (Dumbbell)	2	50	lbs	15				0			1h 11m
894	2021-11-16 18:40:24	Evening Workout	Incline Row (Dumbbell)	3	50	lbs	15				0			1h 11m
895	2021-11-16 18:40:24	Evening Workout	Incline Row (Dumbbell)	4	50	lbs	15				0			1h 11m
896	2021-11-16 18:40:24	Evening Workout	Lat Pulldown (Single Arm)	1	50	lbs	10				0			1h 11m
897	2021-11-16 18:40:24	Evening Workout	Lat Pulldown (Single Arm)	2	50	lbs	10				0			1h 11m
898	2021-11-16 18:40:24	Evening Workout	Lat Pulldown (Single Arm)	3	50	lbs	12				0			1h 11m
899	2021-11-16 18:40:24	Evening Workout	Lat Pulldown (Single Arm)	4	50	lbs	12				0			1h 11m
900	2021-11-16 18:40:24	Evening Workout	Back Extension	1	80	lbs	20				0			1h 11m
901	2021-11-16 18:40:24	Evening Workout	Back Extension	2	80	lbs	15				0			1h 11m
902	2021-11-16 18:40:24	Evening Workout	Back Extension	3	80	lbs	20				0			1h 11m
903	2021-11-18 17:29:28	Afternoon Workout	Face Pull (Cable)	1	70	lbs	18				0			1h 43m
904	2021-11-18 17:29:28	Afternoon Workout	Face Pull (Cable)	2	70	lbs	15				0			1h 43m
905	2021-11-18 17:29:28	Afternoon Workout	Face Pull (Cable)	3	70	lbs	20				0			1h 43m
906	2021-11-18 17:29:28	Afternoon Workout	Face Pull (Cable)	4	70	lbs	20				0			1h 43m
907	2021-11-18 17:29:28	Afternoon Workout	Pulley Row	1	50	lbs	15				0			1h 43m
908	2021-11-18 17:29:28	Afternoon Workout	Pulley Row	2	60	lbs	10				0			1h 43m
909	2021-11-18 17:29:28	Afternoon Workout	Pulley Row	3	60	lbs	12				0			1h 43m
910	2021-11-18 17:29:28	Afternoon Workout	Pulley Row	4	60	lbs	15				0			1h 43m
911	2021-11-18 17:29:28	Afternoon Workout	Upright Row (Barbell)	1	80	lbs	12				0			1h 43m
912	2021-11-18 17:29:28	Afternoon Workout	Upright Row (Barbell)	2	80	lbs	12				0			1h 43m
913	2021-11-18 17:29:28	Afternoon Workout	Upright Row (Barbell)	3	80	lbs	12				0			1h 43m
914	2021-11-18 17:29:28	Afternoon Workout	Upright Row (Barbell)	4	80	lbs	12				0			1h 43m
915	2021-11-18 17:29:28	Afternoon Workout	Arnold Press (Dumbbell)	1	25	lbs	12				0			1h 43m
916	2021-11-18 17:29:28	Afternoon Workout	Arnold Press (Dumbbell)	2	25	lbs	12				0			1h 43m
917	2021-11-18 17:29:28	Afternoon Workout	Arnold Press (Dumbbell)	3	25	lbs	12				0			1h 43m
918	2021-11-18 17:29:28	Afternoon Workout	Arnold Press (Dumbbell)	4	25	lbs	12				0			1h 43m
919	2021-11-18 17:29:28	Afternoon Workout	Lateral Raise (Dumbbell)	1	25	lbs	12				0			1h 43m
920	2021-11-18 17:29:28	Afternoon Workout	Lateral Raise (Dumbbell)	2	25	lbs	14				0			1h 43m
921	2021-11-18 17:29:28	Afternoon Workout	Lateral Raise (Dumbbell)	3	25	lbs	10				0			1h 43m
922	2021-11-18 17:29:28	Afternoon Workout	Lateral Raise (Dumbbell)	4	20	lbs	15				0			1h 43m
923	2021-11-18 17:29:28	Afternoon Workout	Crunch (Machine)	1	150	lbs	100				0			1h 43m
924	2021-11-18 17:29:28	Afternoon Workout	Crunch (Machine)	2	150	lbs	100				0			1h 43m
925	2021-11-18 17:29:28	Afternoon Workout	Front kettlebell raise 2h	1	25	lbs	20				0			1h 43m
926	2021-11-18 17:29:28	Afternoon Workout	Front kettlebell raise 2h	2	25	lbs	20				0			1h 43m
927	2021-11-18 17:29:28	Afternoon Workout	Front kettlebell raise 2h	3	25	lbs	20				0			1h 43m
928	2021-11-18 17:29:28	Afternoon Workout	Front kettlebell raise 2h	4	30	lbs	15				0			1h 43m
929	2021-11-18 17:29:28	Afternoon Workout	Running (Treadmill)	1					3.20	mi.	30			1h 43m
930	2021-11-18 17:29:28	Afternoon Workout	Shrug (Dumbbell)	1	75	lbs	30				0			1h 43m
931	2021-11-18 17:29:28	Afternoon Workout	Shrug (Dumbbell)	2	75	lbs	30				0			1h 43m
932	2021-11-18 17:29:28	Afternoon Workout	Shrug (Dumbbell)	3	80	lbs	21				0			1h 43m
933	2021-11-18 17:29:28	Afternoon Workout	Shrug (Dumbbell)	4	80	lbs	21				0			1h 43m
934	2021-11-18 17:29:28	Afternoon Workout	Chest Dip (Assisted)	1	140	lbs	10				0			1h 43m
935	2021-11-18 17:29:28	Afternoon Workout	Chest Dip (Assisted)	2	140	lbs	10				0			1h 43m
936	2021-11-18 17:29:28	Afternoon Workout	Chest Dip (Assisted)	3	140	lbs	10				0			1h 43m
937	2021-11-18 17:29:28	Afternoon Workout	Chest Dip (Assisted)	4	140	lbs	10				0			1h 43m
938	2021-11-19 19:23:23	Evening Workout	Lying Leg Curl (Machine)	1	120	lbs	12				0			56m
939	2021-11-19 19:23:23	Evening Workout	Lying Leg Curl (Machine)	2	120	lbs	12				0			56m
940	2021-11-19 19:23:23	Evening Workout	Lying Leg Curl (Machine)	3	120	lbs	12				0			56m
941	2021-11-19 19:23:23	Evening Workout	Lying Leg Curl (Machine)	4	120	lbs	10				0			56m
942	2021-11-19 19:23:23	Evening Workout	Hack Squat	1	90	lbs	12				0			56m
943	2021-11-19 19:23:23	Evening Workout	Hack Squat	2	180	lbs	8				0			56m
944	2021-11-19 19:23:23	Evening Workout	Hack Squat	3	180	lbs	8				0			56m
945	2021-11-19 19:23:23	Evening Workout	Hack Squat	4	90	lbs	12				0			56m
946	2021-11-19 19:23:23	Evening Workout	Reverse Curl (Barbell)	1	45	lbs	20				0			56m
947	2021-11-19 19:23:23	Evening Workout	Reverse Curl (Barbell)	2	45	lbs	20				0			56m
948	2021-11-19 19:23:23	Evening Workout	Reverse Curl (Barbell)	3	45	lbs	20				0			56m
949	2021-11-19 19:23:23	Evening Workout	Reverse Curl (Barbell)	4	45	lbs	20				0			56m
950	2021-11-19 19:23:23	Evening Workout	Hip Adductor (Machine)	1	220	lbs	15				0			56m
951	2021-11-19 19:23:23	Evening Workout	Hip Adductor (Machine)	2	220	lbs	15				0			56m
952	2021-11-19 19:23:23	Evening Workout	Hip Adductor (Machine)	3	220	lbs	15				0			56m
953	2021-11-19 19:23:23	Evening Workout	Hip Adductor (Machine)	4	220	lbs	15				0			56m
954	2021-11-19 19:23:23	Evening Workout	Hip Abductor (Machine)	1	250	lbs	15				0			56m
955	2021-11-19 19:23:23	Evening Workout	Hip Abductor (Machine)	2	250	lbs	17				0			56m
956	2021-11-19 19:23:23	Evening Workout	Hip Abductor (Machine)	3	250	lbs	12				0			56m
957	2021-11-19 19:23:23	Evening Workout	Hip Abductor (Machine)	4	250	lbs	17				0			56m
958	2021-11-19 19:23:23	Evening Workout	Leg Extension (Machine)	1	190	lbs	15				0			56m
959	2021-11-19 19:23:23	Evening Workout	Leg Extension (Machine)	2	205	lbs	12				0			56m
960	2021-11-19 19:23:23	Evening Workout	Leg Extension (Machine)	3	205	lbs	12				0			56m
961	2021-11-19 19:23:23	Evening Workout	Leg Extension (Machine)	4	205	lbs	12				0			56m
962	2021-11-19 19:23:23	Evening Workout	Crunch (Machine)	1	150	lbs	100				0			56m
963	2021-11-19 19:23:23	Evening Workout	Crunch (Machine)	2	150	lbs	100				0			56m
964	2021-11-20 17:35:01	Afternoon Workout	Incline Bench Press (Dumbbell)	1	60	lbs	10				0			1h 22m
965	2021-11-20 17:35:01	Afternoon Workout	Incline Bench Press (Dumbbell)	2	60	lbs	10				0			1h 22m
966	2021-11-20 17:35:01	Afternoon Workout	Incline Bench Press (Dumbbell)	3	60	lbs	10				0			1h 22m
967	2021-11-20 17:35:01	Afternoon Workout	Incline Bench Press (Dumbbell)	4	60	lbs	10				0			1h 22m
968	2021-11-20 17:35:01	Afternoon Workout	Triceps Extension (Dumbbell)	1	25	lbs	15				0			1h 22m
969	2021-11-20 17:35:01	Afternoon Workout	Triceps Extension (Dumbbell)	2	1	lbs	15				0			1h 22m
970	2021-11-20 17:35:01	Afternoon Workout	Triceps Extension (Dumbbell)	3	25	lbs	15				0			1h 22m
971	2021-11-20 17:35:01	Afternoon Workout	Triceps Extension (Dumbbell)	4	25	lbs	15				0			1h 22m
972	2021-11-20 17:35:01	Afternoon Workout	Cable pull	1	45	lbs	10				0			1h 22m
973	2021-11-20 17:35:01	Afternoon Workout	Cable pull	2	45	lbs	10				0			1h 22m
974	2021-11-20 17:35:01	Afternoon Workout	Cable pull	3	45	lbs	12				0			1h 22m
975	2021-11-20 17:35:01	Afternoon Workout	Cable pull	4	45	lbs	12				0			1h 22m
976	2021-11-20 17:35:01	Afternoon Workout	Chest Fly (Dumbbell)	1	15	lbs	15				0			1h 22m
977	2021-11-20 17:35:01	Afternoon Workout	Chest Fly (Dumbbell)	2	15	lbs	15				0			1h 22m
